899,1654
900,1654
901,1654
902,1606
903,1606
904,1606
905,1616
906,1616
907,1658
908,1658
909,1658
910,1626
911,1626
912,1626
913,1602
914,1602
915,1602
916,1647
917,1647
918,1645
919,1645
920,1645
921,1601
922,1601
923,1601
924,1624
925,1624
926,1635
927,1635
928,1635
929,1785
930,1529
931,1529
932,1405
933,1405
934,1405
935,1405
936,1405
937,1405
938,1476
939,1476
940,1476
941,1524
942,1524
943,1303
944,1559
945,1559
946,1590
947,1590
948,1590
949,1622
950,1622
951,1622
952,1656
953,1656
954,1691
955,1691
956,1691
957,1728
958,1728
959,1728
960,1766
961,1766
962,1766
963,1549
964,1805
965,1805
966,1845
967,1845
968,1845
969,1886
970,1886
971,1886
972,1928
973,1928
974,1928
975,1970
976,1970
977,1970
978,2013
979,2013
980,1800
981,2056
982,2056
983,2097
984,2097
985,2097
986,2138
987,2138
988,2138
989,2178
990,2178
991,2217
992,2217
993,2217
994,2254
995,2254
996,2254
997,2289
998,2289
999,2289
1000,2065
1001,2321
1002,2321
1003,2351
1004,2351
1005,2351
1006,2377
1007,2377
1008,2399
1009,2399
1010,2399
1011,2416
1012,2416
1013,2416
1014,2430
1015,2430
1016,2438
1017,2438
1018,2438
1019,2441
1020,2441
1021,2441
1022,2437
1023,2437
1024,2437
1025,2427
1026,2427
1027,2411
1028,2411
1029,2411
1030,2387
1031,2387
1032,2387
1033,2358
1034,2358
1035,2358
1036,2320
1037,2320
1038,2320
1039,2531
1040,2275
1041,2275
1042,2223
1043,2223
1044,2164
1045,2164
1046,2164
1047,2098
1048,2098
1049,2098
1050,2282
1051,2026
1052,1949
1053,1949
1054,1949
1055,1866
1056,1866
1057,1866
1058,2035
1059,1779
1060,1779
1061,1689
1062,1689
1063,1597
1064,1597
1065,1597
1066,1760
1067,1504
1068,1504
1069,1411
1070,1411
1071,1411
1072,1320
1073,1320
1074,1320
1075,1488
1076,1232
1077,1232
1078,1149
1079,1149
1080,1072
1081,1072
1082,1072
1083,1259
1084,1003
1085,1003
1086,943
1087,943
1088,894
1089,894
1090,894
1091,857
1092,857
1093,857
1094,833
1095,833
1096,833
1097,823
1098,823
1099,828
1100,828
1101,828
1102,848
1103,848
1104,848
1105,884
1106,884
1107,884
1108,936
1109,936
1110,936
1111,1002
1112,1002
1113,1002
1114,827
1115,1083
1116,1176
1117,1176
1118,1176
1119,1025
1120,1281
1121,1281
1122,1394
1123,1394
1124,1515
1125,1515
1126,1515
1127,1383
1128,1639
1129,1639
1130,1765
1131,1765
1132,1765
1133,1888
1134,1888
1135,2006
1136,2006
1137,2006
1138,1858
1139,2114
1140,2114
1141,2211
1142,2211
1143,2211
1144,2293
1145,2293
1146,2293
1147,2101
1148,2357
1149,2357
1150,2401
1151,2401
1152,2422
1153,2422
1154,2422
1155,2421
1156,2421
1157,2421
1158,2397
1159,2397
1160,2347
1161,2347
1162,2347
1163,2530
1164,2274
1165,2274
1166,2179
1167,2179
1168,2179
1169,2065
1170,2065
1171,2065
1172,2192
1173,1936
1174,1936
1175,1795
1176,1795
1177,1795
1178,1646
1179,1646
1180,1752
1181,1496
1182,1496
1183,1351
1184,1351
1185,1351
1186,1470
1187,1214
1188,1091
1189,1091
1190,1091
1191,1243
1192,987
1193,987
1194,908
1195,908
1196,857
1197,857
1198,857
1199,837
1200,837
1201,837
1202,850
1203,850
1204,850
1205,896
1206,896
1207,896
1208,973
1209,973
1210,973
1211,823
1212,1079
1213,1079
1214,1210
1215,1210
1216,1105
1217,1361
1218,1361
1219,1525
1220,1525
1221,1525
1222,1439
1223,159
1224,1695
1225,1607
1226,1863
1227,1863
1228,2021
1229,2021
1230,2021
1231,1905
1232,2161
1233,2275
1234,2275
1235,2275
1236,2101
1237,2357
1238,2357
1239,2403
1240,2403
1241,2403
1242,2407
1243,2407
1244,2407
1245,2371
1246,2371
1247,2371
1248,2551
1249,2295
1250,2295
1251,2182
1252,2182
1253,2294
1254,2038
1255,2038
1256,1870
1257,1870
1258,1870
1259,1943
1260,1687
1261,1755
1262,1499
1263,1499
1264,1318
1265,1318
1266,1318
1267,1410
1268,1154
1269,1274
1270,1018
1271,1018
1272,919
1273,919
1274,919
1275,863
1276,863
1277,863
1278,856
1279,856
1280,856
1281,898
1282,898
1283,898
1284,988
1285,988
1286,988
1287,1120
1288,1120
1289,1031
1290,1287
1291,1287
1292,1479
1293,1479
1294,1479
1295,1425
1296,1681
1297,1624
1298,1880
1299,1880
1300,1807
1301,2063
1302,2063
1303,2215
1304,2215
1305,2215
1306,2070
1307,2326
1308,2326
1309,2386
1310,2386
1311,2386
1312,2391
1313,2391
1314,2391
1315,2337
1316,2337
1317,2337
1318,2486
1319,2230
1320,2230
1321,2074
1322,2074
1323,2074
1324,1882
1325,1882
1326,1925
1327,1669
1328,1669
1329,1708
1330,1452
1331,1452
1332,1505
1333,225
1334,1249
1335,1076
1336,1076
1337,1076
1338,1205
1339,949
1340,949
1341,878
1342,878
1343,878
1344,872
1345,872
1346,872
1347,931
1348,931
1349,931
1350,795
1351,1051
1352,1223
1353,1223
1354,1223
1355,1176
1356,1432
1357,1432
1358,1404
1359,1660
1360,1660
1361,1885
1362,1885
1363,1831
1364,2087
1365,2087
1366,2247
1367,2247
1368,2247
1369,2093
1370,2349
1371,2382
1372,2382
1373,2382
1374,2341
1375,2341
1376,2341
1377,2486
1378,2230
1379,2230
1380,2059
1381,2059
1382,2059
1383,2099
1384,1843
1385,1843
1386,1861
1387,1605
1388,1624
1389,1368
1390,1368
1391,1414
1392,1158
1393,1158
1394,1252
1395,996
1396,996
1397,902
1398,902
1399,885
1400,885
1401,885
1402,949
1403,949
1404,949
1405,833
1406,1089
1407,1032
1408,1288
1409,1288
1410,1526
1411,1526
1412,1526
1413,1521
1414,1777
1415,1777
1416,1755
1417,2011
1418,2011
1419,1946
1420,2202
1421,2202
1422,2070
1423,2326
1424,2367
1425,2367
1426,2367
1427,2321
1428,2321
1429,2321
1430,2446
1431,2190
1432,2190
1433,198
1434,1990
1435,1990
1436,2001
1437,1745
1438,1745
1439,1740
1440,1484
1441,1484
1442,1498
1443,1242
1444,1242
1445,1048
1446,1048
1447,1048
1448,1183
1449,927
1450,927
1451,898
1452,898
1453,898
1454,963
1455,963
1456,963
1457,861
1458,1117
1459,1117
1460,1083
1461,1339
1462,1345
1463,1601
1464,1601
1465,1611
1466,1867
1467,1867
1468,1845
1469,2101
1470,2101
1471,222
1472,2270
1473,2270
1474,2093
1475,2349
1476,2349
1477,2327
1478,2327
1479,2327
1480,2461
1481,2205
1482,2205
1483,2255
1484,1999
1485,1999
1486,1995
1487,1739
1488,1739
1489,1718
1490,1462
1491,1466
1492,1210
1493,1210
1494,1275
1495,1019
1496,1019
1497,919
1498,919
1499,928
1500,928
1501,928
1502,788
1503,1044
1504,1044
1505,1251
1506,1251
1507,1251
1508,237
1509,1517
1510,1517
1511,1288
1512,1800
1513,1800
1514,1801
1515,2057
1516,2057
1517,2245
1518,2245
1519,2245
1520,2078
1521,2334
1522,2334
1523,2307
1524,2307
1525,2307
1526,2425
1527,2169
1528,2197
1529,1941
1530,1941
1531,1915
1532,1659
1533,1659
1534,1627
1535,1371
1536,1383
1537,1127
1538,1127
1539,1224
1540,968
1541,968
1542,924
1543,924
1544,924
1545,235
1546,1003
1547,1003
1548,935
1549,1191
1550,1191
1551,1202
1552,1458
1553,1458
1554,1499
1555,1755
1556,1755
1557,1774
1558,2030
1559,2030
1560,1977
1561,2233
1562,2233
1563,2068
1564,2324
1565,2542
1566,2286
1567,2286
1568,2124
1569,2124
1570,2124
1571,2124
1572,1868
1573,1823
1574,1567
1575,1567
1576,1790
1577,1278
1578,1278
1579,1055
1580,1055
1581,1055
1582,176
1583,944
1584,944
1585,967
1586,967
1587,967
1588,865
1589,1121
1590,1121
1591,1120
1592,1376
1593,1376
1594,1426
1595,1682
1596,1682
1597,1721
1598,1977
1599,1977
1600,1946
1601,2202
1602,2053
1603,2309
1604,2309
1605,2530
1606,2274
1607,2274
1608,2105
1609,2105
1610,2092
1611,1836
1612,1836
1613,2034
1614,1522
1615,1522
1616,1486
1617,1230
1618,1230
1619,1024
1620,1024
1621,1204
1622,948
1623,948
1624,1021
1625,1021
1626,1021
1627,972
1628,1228
1629,1228
1630,1268
1631,1524
1632,1524
1633,1332
1634,1844
1635,1844
1636,1858
1637,2114
1638,2275
1639,2275
1640,2275
1641,2287
1642,2287
1643,2287
1644,2148
1645,2148
1646,2145
1647,1889
1648,1889
1649,1825
1650,1569
1651,1569
1652,1774
1653,1262
1654,1262
1655,1043
1656,1043
1657,1043
1658,1219
1659,963
1660,963
1661,787
1662,1043
1663,1043
1664,1265
1665,1265
1666,1063
1667,1575
1668,1575
1669,1643
1670,1899
1671,1899
1672,1900
1673,2156
1674,2282
1675,2282
1676,2282
1677,2243
1678,2243
1679,2243
1680,2050
1681,2050
1682,2261
1683,1749
1684,1749
1685,1673
1686,1417
1687,1417
1688,1396
1689,1140
1690,1140
1691,1245
1692,989
1693,989
1694,1005
1695,1005
1696,1005
1697,928
1698,1184
1699,1184
1700,1482
1701,1482
1702,1306
1703,1818
1704,1818
1705,1847
1706,2103
1707,2103
1708,2260
1709,2260
1710,2245
1711,2245
1712,2245
1713,2061
1714,2061
1715,2061
1716,2269
1717,1757
1718,221
1719,1674
1720,1418
1721,1418
1722,1394
1723,1138
1724,1138
1725,1251
1726,995
1727,995
1728,776
1729,1032
1730,1032
1731,1239
1732,1239
1733,1239
1734,1045
1735,1557
1736,1557
1737,1895
1738,1895
1739,1900
1740,2156
1741,2156
1742,2262
1743,2262
1744,2262
1745,2182
1746,2182
1747,2194
1748,1938
1749,1938
1750,1858
1751,1602
1752,1602
1753,1786
1754,1274
1755,250
1756,1052
1757,1052
1758,1052
1759,1262
1760,1006
1761,1006
1762,893
1763,1149
1764,1149
1765,1184
1766,1440
1767,1440
1768,1532
1769,1788
1770,1788
1771,1575
1772,2087
1773,2087
1774,2242
1775,2242
1776,2203
1777,2203
1778,2203
1779,2237
1780,1981
1781,1981
1782,1903
1783,1647
1784,1564
1785,1308
1786,1308
1787,1328
1788,1072
1789,1072
1790,1273
1791,1017
1792,249
1793,906
1794,1162
1795,1162
1796,1204
1797,1460
1798,1460
1799,1302
1800,1814
1801,1814
1802,1849
1803,2105
1804,2105
1805,2237
1806,2237
1807,2237
1808,2163
1809,2163
1810,2163
1811,1909
1812,1909
1813,1815
1814,1559
1815,1559
1816,1745
1817,1233
1818,1233
1819,1044
1820,1044
1821,1058
1822,1058
1823,1058
1824,1271
1825,1271
1826,1271
1827,1097
1828,1609
1829,1609
1830,1696
1831,1952
1832,1952
1833,1925
1834,2181
1835,2181
1836,2212
1837,2212
1838,2212
1839,2289
1840,2033
1841,2033
1842,1964
1843,1708
1844,1708
1845,1610
1846,1354
1847,1354
1848,1100
1849,1100
1850,1041
1851,1041
1852,1041
1853,1198
1854,1198
1855,1198
1856,1259
1857,235
1858,1515
1859,1362
1860,1874
1861,1874
1862,1885
1863,2141
1864,2141
1865,2213
1866,2213
1867,2213
1868,2063
1869,2063
1870,2063
1871,2259
1872,1747
1873,1747
1874,1643
1875,1387
1876,1387
1877,1376
1878,1120
1879,1120
1880,1051
1881,1051
1882,1051
1883,1207
1884,1207
1885,1207
1886,1528
1887,1528
1888,1376
1889,1888
1890,1888
1891,1888
1892,2144
1893,2144
1894,2194
1895,2194
1896,2272
1897,2016
1898,2016
1899,1937
1900,1681
1901,1681
1902,1581
1903,1325
1904,1325
1905,1349
1906,1093
1907,1093
1908,1081
1909,1081
1910,1081
1911,1039
1912,1295
1913,1391
1914,1647
1915,1647
1916,1734
1917,1990
1918,1990
1919,1924
1920,2180
1921,2180
1922,2137
1923,2137
1924,2135
1925,1879
1926,1879
1927,2027
1928,1515
1929,1515
1930,1456
1931,176
1932,1200
1933,1070
1934,1070
1935,1070
1936,1180
1937,1180
1938,1180
1939,1229
1940,1485
1941,1485
1942,1340
1943,1852
1944,1852
1945,1864
1946,2120
1947,2120
1948,2170
1949,2170
1950,2236
1951,1980
1952,1980
1953,1889
1954,1633
1955,1633
1956,1540
1957,1284
1958,1284
1959,1091
1960,1091
1961,1141
1962,1141
1963,1141
1964,1156
1965,1412
1966,1412
1967,1527
1968,247
1969,1783
1970,1570
1971,2082
1972,2082
1973,2171
1974,2171
1975,2171
1976,2265
1977,2009
1978,2009
1979,1926
1980,1670
1981,1670
1982,1568
1983,1312
1984,1312
1985,1361
1986,1105
1987,1145
1988,1145
1989,1145
1990,1159
1991,1415
1992,1415
1993,1531
1994,1787
1995,1787
1996,2082
1997,2082
1998,2157
1999,2157
2000,2157
2001,2232
2002,1976
2003,1976
2004,1882
2005,1626
2006,1626
2007,1791
2008,1279
2009,1279
2010,1104
2011,1104
2012,1104
2013,1189
2014,1189
2015,1189
2016,1236
2017,1492
2018,1492
2019,1350
2020,1862
2021,1862
2022,1858
2023,2114
2024,2120
2025,2120
2026,2120
2027,2133
2028,1877
2029,1877
2030,2021
2031,1509
2032,1509
2033,178
2034,1202
2035,1202
2036,1114
2037,1114
2038,1114
2039,1036
2040,1292
2041,1292
2042,1387
2043,1643
2044,1643
2045,1729
2046,1985
2047,1985
2048,1884
2049,2140
2050,2140
2051,2281
2052,2025
2053,1957
2054,1701
2055,1701
2056,1595
2057,1339
2058,1339
2059,1388
2060,1132
2061,1191
2062,1191
2063,1191
2064,1229
2065,1485
2066,1485
2067,1343
2068,1855
2069,1855
2070,2101
2071,2101
2072,2089
2073,2089
2074,2089
2075,2081
2076,1825
2077,1825
2078,1965
2079,1453
2080,1453
2081,1436
2082,1180
2083,1180
2084,1156
2085,1156
2086,1156
2087,1139
2088,1395
2089,1509
2090,1765
2091,1765
2092,1544
2093,2056
2094,2056
2095,2105
2096,2105
2097,2139
2098,1883
2099,1883
2100,2028
2101,1516
2102,1516
2103,1470
2104,1214
2105,1214
2106,1150
2107,1150
2108,1106
2109,1362
2110,1362
2111,1472
2112,1728
2113,1728
2114,1778
2115,2034
2116,2034
2117,1845
2118,2101
2119,2101
2120,2146
2121,1890
2122,1890
2123,2037
2124,1525
2125,1478
2126,1222
2127,1222
2128,1161
2129,1161
2130,1161
2131,1124
2132,1380
2133,1490
2134,1746
2135,1746
2136,1783
2137,2039
2138,2039
2139,1826
2140,2082
2141,2082
2142,1849
2143,1849
2144,1993
2145,1481
2146,1481
2147,1460
2148,1204
2149,1204
2150,1189
2151,1189
2152,1189
2153,1189
2154,1445
2155,1445
2156,1303
2157,1815
2158,1815
2159,1811
2160,2067
2161,2299
2162,2043
2163,2043
2164,2015
2165,1759
2166,1759
2167,1650
2168,1394
2169,1434
2170,1178
2171,1178
2172,1250
2173,1250
2174,1250
2175,1051
2176,1563
2177,1563
2178,1917
2179,1917
2180,1828
2181,2084
2182,2084
2183,2211
2184,1955
2185,1955
2186,1870
2187,1614
2188,1614
2189,1540
2190,1284
2191,1284
2192,1437
2193,1181
2194,1181
2195,1116
2196,1372
2197,1476
2198,1732
2199,1732
2200,1766
2201,2022
2202,2022
2203,1792
2204,2048
2205,2049
2206,1793
2207,1793
2208,1940
2209,1428
2210,1428
2211,1454
2212,1198
2213,1198
2214,1260
2215,1260
2216,1260
2217,1059
2218,1571
2219,1571
2220,1663
2221,1919
2222,1919
2223,2066
2224,2066
2225,2168
2226,1912
2227,1912
2228,1818
2229,1562
2230,1562
2231,1771
2232,1259
2233,1214
2234,1214
2235,1214
2236,1203
2237,1459
2238,1459
2239,1308
2240,1820
2241,2045
2242,2045
2243,2045
2244,1974
2245,1974
2246,1974
2247,1914
2248,1658
2249,1658
2250,1577
2251,1321
2252,1321
2253,1461
2254,1205
2255,1205
2256,1137
2257,1393
2258,1393
2259,1749
2260,1749
2261,1761
2262,2017
2263,2017
2264,2001
2265,2001
2266,2001
2267,1970
2268,1714
2269,1621
2270,1365
2271,1365
2272,1467
2273,1211
2274,1211
2275,1109
2276,1365
2277,1458
2278,1714
2279,1714
2280,1741
2281,1997
2282,1997
2283,2005
2284,2005
2285,2005
2286,1988
2287,1732
2288,1732
2289,1638
2290,1382
2291,1382
2292,1475
2293,1219
2294,1219
2295,1367
2296,1367
2297,1456
2298,1712
2299,1712
2300,1736
2301,1992
2302,1992
2303,1992
2304,200
2305,1992
2306,1969
2307,1713
2308,1713
2309,1625
2310,1369
2311,1369
2312,1483
2313,1227
2314,203
2315,1140
2316,1396
2317,1396
2318,1489
2319,1745
2320,1745
2321,1744
2322,2000
2323,2000
2324,1961
2325,1961
2326,1961
2327,1916
2328,1660
2329,1660
2330,1590
2331,1334
2332,1334
2333,1243
2334,1243
2335,1202
2336,1458
2337,1458
2338,1296
2339,1808
2340,1808
2341,2012
2342,220
2343,2012
2344,1906
2345,1906
2346,1906
2347,1831
2348,1575
2349,1575
2350,1545
2351,1289
2352,1280
2353,1280
2354,1280
2355,1299
2356,1555
2357,1555
2358,1633
2359,1889
2360,1889
2361,2006
2362,2006
2363,2006
2364,1811
2365,1811
2366,1811
2367,1977
2368,1465
2369,1465
2370,1256
2371,1256
2372,1102
2373,1358
2374,1358
2375,1429
2376,1685
2377,1685
2378,1706
2379,170
2380,1962
2381,1956
2382,1956
2383,1956
2384,1928
2385,1672
2386,1672
2387,1608
2388,1352
2389,1352
2390,1523
2391,1267
2392,1267
2393,1235
2394,1491
2395,1491
2396,1319
2397,1831
2398,1831
2399,1994
2400,1994
2401,1994
2402,1841
2403,1841
2404,1841
2405,2015
2406,1503
2407,1503
2408,1276
2409,1276
2410,1100
2411,1356
2412,1356
2413,1417
2414,1673
2415,1673
2416,1692
2417,1948
2418,1938
2419,1938
2420,1938
2421,1909
2422,1653
2423,1653
2424,1602
2425,1346
2426,1346
2427,1280
2428,1536
2429,1536
2430,1606
2431,1862
2432,1862
2433,1976
2434,1976
2435,1976
2436,2031
2437,1775
2438,1775
2439,1697
2440,1441
2441,1441
2442,1279
2443,1279
2444,1179
2445,1435
2446,1435
2447,1511
2448,1767
2449,1767
2450,1714
2451,178
2452,1970
2453,1858
2454,1858
2455,1858
2456,2047
2457,1535
2458,1535
2459,1300
2460,1300
2461,1300
2462,1372
2463,1372
2464,1372
2465,1427
2466,1683
2467,1683
2468,1685
2469,1941
2470,1904
2471,1904
2472,1904
2473,1864
2474,1608
2475,1608
2476,1588
2477,1332
2478,1332
2479,1338
2480,1338
2481,1363
2482,1619
2483,1619
2484,1650
2485,1906
2486,1906
2487,1925
2488,1925
2489,1914
2490,1658
2491,1658
2492,1619
2493,1363
2494,1363
2495,1325
2496,1325
2497,1325
2498,1324
2499,1580
2500,1580
2501,1625
2502,1881
2503,1881
2504,1933
2505,1933
2506,1943
2507,1687
2508,1687
2509,1641
2510,1385
2511,1385
2512,1324
2513,1324
2514,1324
2515,1564
2516,1564
2517,1610
2518,1866
2519,1866
2520,1930
2521,1930
2522,1930
2523,1948
